customer_id,company_name,industry,company_size,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,created_at,plan_id,status,billing_cycle,mrr_usd,discount_pct,cancellation_reason,start_date,end_date,plan_name,plan_tier,monthly_price_usd,total_events,unique_days_active,avg_session_dur_sec,unique_features,engagement_score,total_tickets,escalated_count,avg_satisfaction,lifetime_value,is_churned
196,CloudDynamics,Legal,large,Singapore,2023-03-21 00:00:00+00:00,organic,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2024-03-07 00:00:00+00:00,,Professional,professional,39.0,18,11,1088.357142857143,9,15.03,9.0,0.0,3.3333333333333335,1636.01,0
197,LunaPlatform,Technology,medium,United States,2023-01-09 00:00:00+00:00,partner,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2023-01-09 00:00:00+00:00,,Professional Plus,professional,59.0,21,16,1846.6153846153845,10,20.36,2.0,0.0,0.0,1001.57,0
198,DriftStudio,Consulting,enterprise,United Kingdom,2023-01-25 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2024-01-07 00:00:00+00:00,,Starter Plus,starter,19.0,22,16,1822.8333333333333,12,20.88,3.0,0.0,0.0,1801.83,0
199,VertexLabs,Manufacturing,enterprise,France,2025-09-11 00:00:00+00:00,partner,False,2025-10-14 10:56:18+00:00,none,0.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,none,2025-09-11 00:00:00+00:00,2025-10-14 00:00:00+00:00,Free,free,0.0,17,14,2027.2857142857142,9,18.66,3.0,0.0,4.0,4128.18,1
200,XenonHQ,Healthcare,medium,United States,2024-03-21 00:00:00+00:00,organic,True,,none,6.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2024-03-21 00:00:00+00:00,,Professional Plus,professional,59.0,32,24,1946.6,14,27.89,5.0,1.0,4.5,599.51,0
201,ZenNet,Marketing,small,Canada,2023-04-19 00:00:00+00:00,partner,False,2025-05-11 23:47:38+00:00,Company closed,3.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,annual,41.79,15.0,Switched competitor,2024-01-26 00:00:00+00:00,2025-05-11 00:00:00+00:00,Professional Plus,professional,59.0,25,19,1779.25,12,22.83,5.0,0.0,4.0,3275.77,1
202,CoreCloud,Retail,small,United States,2025-05-05 00:00:00+00:00,organic,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2025-10-31 00:00:00+00:00,,Enterprise,enterprise,99.0,29,20,1961.5454545454545,13,25.44,1.0,0.0,0.0,3569.45,0
203,Tidal Analytics,Retail,small,United States,2025-04-03 00:00:00+00:00,partner,True,,none,2.0,2026-03-22 03:05:22.902197+00:00,2.0,active,annual,10.0,0.0,none,2025-04-03 00:00:00+00:00,,Starter,starter,12.0,28,23,1972.409090909091,10,25.67,5.0,0.0,2.5,3590.8500000000004,0
204,IonSoftware,Marketing,large,Singapore,2023-03-08 00:00:00+00:00,organic,False,2025-02-23 20:19:04+00:00,none,8.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,annual,0.0,0.0,Company reorganization,2024-01-17 00:00:00+00:00,2025-02-23 00:00:00+00:00,Free,free,0.0,20,15,1943.9444444444443,10,19.98,3.0,0.0,2.0,867.9399999999999,1
205,HubAI,Technology,small,Brazil,2023-06-26 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2023-06-26 00:00:00+00:00,,Professional Plus,professional,59.0,30,25,1774.8636363636363,12,26.62,6.0,1.0,3.0,1021.91,0
206,RushHQ,Technology,medium,Brazil,2023-03-31 00:00:00+00:00,partner,True,,none,5.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,74.25,25.0,none,2023-07-26 00:00:00+00:00,,Enterprise,enterprise,99.0,42,30,1829.9473684210527,14,33.3,4.0,0.0,5.0,356.16999999999996,0
207,OnyxDynamics,Manufacturing,enterprise,France,2024-02-02 00:00:00+00:00,organic,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2024-02-02 00:00:00+00:00,,Free,free,0.0,19,15,1608.2666666666667,10,18.46,5.0,0.0,2.0,1510.58,0
208,Echo Dev,Marketing,enterprise,Brazil,2025-03-21 00:00:00+00:00,partner,True,,none,10.0,2026-03-22 03:05:22.902197+00:00,2.0,active,annual,10.0,0.0,none,2025-03-21 00:00:00+00:00,,Starter,starter,12.0,22,18,1720.85,11,21.04,6.0,0.0,3.0,2394.6,0
209,KeenLogic,Retail,enterprise,United States,2023-01-29 00:00:00+00:00,paid_ads,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,6.0,active,annual,82.5,0.0,none,2023-11-30 00:00:00+00:00,,Enterprise,enterprise,99.0,26,21,1739.0454545454545,12,23.7,7.0,0.0,3.0,2249.0,0
210,FluxDynamics,Consulting,small,United States,2024-09-20 00:00:00+00:00,organic,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2025-01-13 00:00:00+00:00,,Professional Plus,professional,59.0,16,15,1917.3076923076924,10,18.29,3.0,2.0,0.0,849.7,0
211,Trek Digital,Insurance,small,Japan,2023-12-11 00:00:00+00:00,organic,True,,none,4.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2023-12-11 00:00:00+00:00,,Starter,starter,12.0,25,19,2325.6,10,24.45,8.0,0.0,3.3333333333333335,4475.89,0
212,OnyxIO,Finance,large,Japan,2024-01-23 00:00:00+00:00,paid_ads,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2024-01-23 00:00:00+00:00,,Free,free,0.0,34,25,2362.346153846154,13,30.27,8.0,0.0,3.3333333333333335,2430.3900000000003,0
213,Sage Ventures,Manufacturing,enterprise,Brazil,2024-08-02 00:00:00+00:00,organic,False,2025-09-21 09:33:35+00:00,No longer needed,0.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,9.0,25.0,Switched competitor,2024-08-02 00:00:00+00:00,2025-09-21 00:00:00+00:00,Starter,starter,12.0,35,27,1691.6296296296296,13,29.04,3.0,0.0,0.0,3885.03,1
214,UltraSolutions,Healthcare,enterprise,France,2023-09-13 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2024-01-27 00:00:00+00:00,,Enterprise,enterprise,99.0,17,14,1423.7857142857142,10,16.75,8.0,1.0,3.0,4151.679999999999,0
215,ArcSolutions,Consulting,medium,India,2024-12-04 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2024-12-04 00:00:00+00:00,,Starter Plus,starter,19.0,21,17,1873.3333333333333,9,20.64,6.0,0.0,0.0,3542.6299999999997,0
216,SyncLabs,Healthcare,small,India,2024-09-20 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,monthly,59.0,0.0,Not using it,2025-09-10 00:00:00+00:00,2025-11-10 00:00:00+00:00,Professional Plus,professional,59.0,26,20,1714.5263157894738,13,23.42,6.0,0.0,5.0,869.16,0
217,PeakSolutions,Manufacturing,small,United States,2025-01-17 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,expired,monthly,0.0,0.0,Not using it,2025-01-17 00:00:00+00:00,2025-08-23 00:00:00+00:00,Free,free,0.0,20,16,1779.2666666666667,12,19.93,8.0,0.0,5.0,352.85,0
218,Keen Dynamics,Retail,medium,United States,2023-04-10 00:00:00+00:00,referral,False,2024-01-30 09:05:08+00:00,none,0.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,10.8,10.0,Budget cuts,2023-04-10 00:00:00+00:00,2024-01-30 00:00:00+00:00,Starter,starter,12.0,16,13,1741.2,10,17.1,7.0,1.0,3.0,1916.15,1
219,TidalLogic,Telecommunications,large,Germany,2024-04-01 00:00:00+00:00,organic,False,2025-04-07 13:21:20+00:00,Not enough users,7.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,monthly,59.0,0.0,Switched competitor,2024-04-01 00:00:00+00:00,2025-04-07 00:00:00+00:00,Professional Plus,professional,59.0,28,23,1905.32,11,25.55,4.0,1.0,3.3333333333333335,1325.69,1
220,GridTech,Insurance,medium,Australia,2024-03-04 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,6.0,active,annual,82.5,0.0,none,2024-12-09 00:00:00+00:00,,Enterprise,enterprise,99.0,20,16,2060.3846153846152,9,20.57,7.0,1.0,3.0,582.99,0
221,KeenPlatform,Healthcare,medium,France,2024-09-27 00:00:00+00:00,paid_ads,False,2025-10-30 15:41:46+00:00,none,9.0,2026-03-22 03:05:22.902197+00:00,5.0,cancelled,monthly,59.0,0.0,none,2024-09-27 00:00:00+00:00,2025-10-30 00:00:00+00:00,Professional Plus,professional,59.0,23,19,2124.8,11,23.08,5.0,0.0,5.0,481.68,1
222,Beam Tech,Logistics,medium,United Kingdom,2025-07-25 00:00:00+00:00,organic,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,7.0,active,monthly,179.1,10.0,none,2025-10-16 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,26,15,1566.25,11,21.22,3.0,0.0,0.0,457.90999999999997,0
223,RushDev,Retail,small,France,2024-08-03 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2024-08-03 00:00:00+00:00,,Starter Plus,starter,19.0,26,23,1527.1764705882354,13,23.69,6.0,0.0,3.0,2587.4599999999996,0
224,GridVentures,Insurance,small,Japan,2023-02-08 00:00:00+00:00,organic,False,2024-11-24 23:57:29+00:00,No longer needed,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,annual,0.0,15.0,Budget cuts,2023-02-08 00:00:00+00:00,2024-11-24 00:00:00+00:00,Free,free,0.0,25,16,1845.7,11,22.05,6.0,0.0,0.0,1201.44,1
225,CloudLogic,Marketing,large,United Kingdom,2025-04-17 00:00:00+00:00,referral,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,3.0,active,monthly,19.0,0.0,none,2025-04-17 00:00:00+00:00,,Starter Plus,starter,19.0,21,15,2018.0,10,20.63,3.0,0.0,3.0,2641.0099999999998,0
226,OrbitDigital,Legal,medium,India,2025-07-24 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2025-07-24 00:00:00+00:00,,Free,free,0.0,31,30,1505.3636363636363,12,27.62,4.0,0.0,0.0,3795.88,0
227,DataDev,Healthcare,small,France,2023-07-17 00:00:00+00:00,organic,True,,none,2.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,10.8,10.0,none,2023-11-22 00:00:00+00:00,,Starter,starter,12.0,15,13,1975.1666666666667,7,17.18,5.0,0.0,4.0,1075.68,0
228,DriftAI,Legal,small,Germany,2023-09-05 00:00:00+00:00,referral,True,,none,4.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2023-09-05 00:00:00+00:00,,Professional Plus,professional,59.0,29,22,1471.08,13,24.4,2.0,1.0,3.0,2028.4,0
229,LinkDynamics,Finance,enterprise,Germany,2025-05-24 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2025-10-10 00:00:00+00:00,,Professional Plus,professional,59.0,16,11,2169.8333333333335,10,17.93,5.0,0.0,5.0,2338.6800000000003,0
230,PeakPlatform,Education,large,Australia,2023-05-16 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,monthly,19.0,0.0,none,2023-05-16 00:00:00+00:00,,Starter Plus,starter,19.0,30,24,2015.1363636363637,12,27.12,5.0,1.0,5.0,969.42,0
231,OrbitAnalytics,Education,large,France,2023-08-12 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,3.0,active,monthly,19.0,0.0,none,2023-08-12 00:00:00+00:00,,Starter Plus,starter,19.0,19,16,1748.5,10,19.23,2.0,1.0,3.0,1785.1299999999999,0
232,Quest Studio,Media,large,Brazil,2023-10-11 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,annual,32.5,0.0,none,2023-10-11 00:00:00+00:00,,Professional,professional,39.0,21,16,1864.8461538461538,10,20.42,7.0,0.0,5.0,626.8,0
233,Hive Hub,E-commerce,small,Brazil,2023-10-30 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2023-10-30 00:00:00+00:00,,Starter,starter,12.0,21,15,1915.0,10,20.28,6.0,0.0,2.0,1929.74,0
234,LinkNet,Retail,small,India,2024-11-18 00:00:00+00:00,paid_ads,True,,none,4.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2025-06-15 00:00:00+00:00,,Professional,professional,39.0,27,20,2152.842105263158,13,25.28,7.0,0.0,1.0,1318.08,0
235,SyncSystems,Legal,small,France,2023-08-16 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2023-08-16 00:00:00+00:00,,Free,free,0.0,21,13,1772.0,13,19.51,1.0,0.0,0.0,3212.7,0
236,ArcWorks,Real Estate,small,Canada,2024-09-27 00:00:00+00:00,organic,False,2025-10-07 10:03:06+00:00,Missing features,7.0,2026-03-22 03:05:22.902197+00:00,3.0,expired,annual,15.83,0.0,Missing features,2024-09-27 00:00:00+00:00,2025-02-04 00:00:00+00:00,Starter Plus,starter,19.0,16,9,1385.0,11,14.82,7.0,0.0,0.0,681.01,1
237,HiveCloud,Retail,enterprise,United States,2025-06-02 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,expired,monthly,0.0,0.0,Company reorganization,2025-06-02 00:00:00+00:00,2025-10-16 00:00:00+00:00,Free,free,0.0,23,19,1590.2631578947369,9,21.1,5.0,1.0,0.0,1476.26,0
238,VertexStack,Marketing,large,United States,2023-06-12 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,35.1,10.0,none,2023-12-25 00:00:00+00:00,,Professional,professional,39.0,25,20,1837.8333333333333,11,23.23,8.0,2.0,0.0,664.9300000000001,0
239,IonGroup,Manufacturing,medium,Australia,2025-07-02 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2025-11-20 00:00:00+00:00,,Professional Plus,professional,59.0,21,18,1543.157894736842,12,20.14,6.0,1.0,2.5,395.21000000000004,0
240,Unit Platform,E-commerce,large,India,2025-04-23 00:00:00+00:00,organic,False,2025-07-18 11:21:20+00:00,Not enough users,7.0,2026-03-22 03:05:22.902197+00:00,4.0,cancelled,monthly,39.0,0.0,Budget cuts,2025-10-18 00:00:00+00:00,2025-07-18 00:00:00+00:00,Professional,professional,39.0,33,24,1538.6,12,26.73,4.0,1.0,2.0,1871.38,1
241,BeamOps,Marketing,medium,India,2023-08-18 00:00:00+00:00,paid_ads,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2024-08-15 00:00:00+00:00,,Starter Plus,starter,19.0,21,17,1904.611111111111,10,20.85,5.0,3.0,4.5,323.42,0
242,HubStudio,Insurance,small,Australia,2024-11-08 00:00:00+00:00,referral,False,2025-10-28 17:12:12+00:00,Too expensive,0.0,2026-03-22 03:05:22.902197+00:00,4.0,cancelled,monthly,39.0,0.0,Not using it,2025-10-05 00:00:00+00:00,2025-10-28 00:00:00+00:00,Professional,professional,39.0,35,26,1480.1153846153845,13,28.03,3.0,1.0,0.0,829.5,1
243,YieldSystems,Consulting,large,United States,2023-10-04 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2023-10-04 00:00:00+00:00,,Free,free,0.0,15,9,2275.5,9,17.18,4.0,0.0,0.0,6003.4,0
244,Grid IO,E-commerce,medium,United Kingdom,2023-10-30 00:00:00+00:00,referral,False,2025-01-27 18:02:49+00:00,Not enough users,7.0,2026-03-22 03:05:22.902197+00:00,3.0,cancelled,monthly,19.0,0.0,none,2024-09-07 00:00:00+00:00,2025-01-27 00:00:00+00:00,Starter Plus,starter,19.0,22,16,2240.7894736842104,10,22.07,2.0,0.0,2.0,820.08,1
245,Quest Tech,Telecommunications,small,Brazil,2025-01-10 00:00:00+00:00,event,False,2025-05-19 09:05:14+00:00,none,10.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,12.0,0.0,Switched competitor,2025-01-10 00:00:00+00:00,2025-05-19 00:00:00+00:00,Starter,starter,12.0,31,23,1584.84,12,25.78,4.0,1.0,3.0,2793.5499999999997,1
246,Luna AI,Retail,small,India,2025-06-30 00:00:00+00:00,paid_ads,False,2025-10-20 17:18:03+00:00,No longer needed,7.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,12.0,0.0,Too expensive,2025-06-30 00:00:00+00:00,2025-10-20 00:00:00+00:00,Starter,starter,12.0,25,20,1667.05,12,22.76,4.0,1.0,4.0,1462.08,1
247,VertexStudio,Real Estate,small,France,2024-04-12 00:00:00+00:00,organic,True,,none,9.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2025-06-08 00:00:00+00:00,,Starter Plus,starter,19.0,33,30,1662.24,13,29.04,8.0,1.0,4.0,2370.7799999999997,0
248,Sage Pro,Technology,enterprise,United States,2023-07-05 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2024-05-26 00:00:00+00:00,,Professional Plus,professional,59.0,22,17,2146.1666666666665,11,22.15,3.0,2.0,5.0,1975.73,0
249,RiftPro,Finance,medium,Canada,2025-06-08 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2025-06-08 00:00:00+00:00,,Professional,professional,39.0,20,17,1826.0,11,20.29,3.0,1.0,0.0,2911.35,0
250,SageNet,Manufacturing,large,France,2025-04-26 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2025-09-07 00:00:00+00:00,,Professional,professional,39.0,17,16,1696.8666666666666,9,18.16,7.0,0.0,3.0,1481.06,0
251,AcmeStack,Media,enterprise,Canada,2023-12-05 00:00:00+00:00,organic,True,,none,5.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2023-12-05 00:00:00+00:00,,Free,free,0.0,18,14,1869.235294117647,9,18.53,6.0,0.0,4.25,2730.42,0
252,Core Ventures,Consulting,small,Canada,2024-02-27 00:00:00+00:00,event,False,2025-05-28 11:56:36+00:00,Too expensive,7.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,0.0,Not using it,2024-02-27 00:00:00+00:00,2025-05-28 00:00:00+00:00,Free,free,0.0,20,14,1619.6666666666667,11,18.7,5.0,1.0,5.0,2546.0299999999997,1
253,Quest HQ,Marketing,small,United States,2025-01-03 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,6.0,active,annual,82.5,0.0,none,2025-01-03 00:00:00+00:00,,Enterprise,enterprise,99.0,19,15,1727.9375,13,19.16,3.0,0.0,0.0,1047.28,0
254,GridHub,Technology,small,India,2023-04-19 00:00:00+00:00,organic,False,2024-01-29 00:09:20+00:00,Not enough users,5.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,annual,10.0,0.0,none,2023-04-19 00:00:00+00:00,2024-01-29 00:00:00+00:00,Starter,starter,12.0,30,23,1723.909090909091,12,25.85,2.0,0.0,5.0,2540.07,1
255,GridAnalytics,E-commerce,small,Australia,2024-02-29 00:00:00+00:00,referral,False,2025-08-03 20:27:28+00:00,none,6.0,2026-03-22 03:05:22.902197+00:00,2.0,cancelled,monthly,12.0,0.0,Switched competitor,2024-02-29 00:00:00+00:00,2024-08-02 00:00:00+00:00,Starter,starter,12.0,21,18,1785.25,10,20.75,2.0,0.0,0.0,927.8000000000001,1
256,DriftOps,Media,small,Canada,2024-05-09 00:00:00+00:00,paid_ads,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2025-05-03 00:00:00+00:00,,Professional Plus,professional,59.0,22,15,1530.9285714285713,12,19.6,6.0,2.0,0.0,2617.51,0
257,Ion Systems,Manufacturing,large,Brazil,2025-02-19 00:00:00+00:00,event,True,,none,6.0,2026-03-22 03:05:22.902197+00:00,3.0,active,annual,15.83,0.0,none,2025-02-19 00:00:00+00:00,,Starter Plus,starter,19.0,30,27,1824.1,12,27.38,5.0,0.0,0.0,638.26,0
258,Mist Net,Telecommunications,large,Japan,2023-07-25 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,31.2,20.0,none,2023-07-25 00:00:00+00:00,,Professional,professional,39.0,24,19,1639.578947368421,13,22.07,5.0,1.0,5.0,1065.94,0
259,RiftDigital,Logistics,small,Japan,2024-08-19 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,50.15,15.0,none,2024-12-27 00:00:00+00:00,,Professional Plus,professional,59.0,27,23,1400.3,11,23.47,5.0,0.0,4.0,2581.45,0
260,IrisCloud,Manufacturing,enterprise,United States,2025-02-07 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-02-07 00:00:00+00:00,,Free,free,0.0,33,26,1904.08,14,28.75,2.0,0.0,0.0,700.56,0
261,JetAI,Education,small,Japan,2025-01-30 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-01-30 00:00:00+00:00,,Free,free,0.0,20,16,1724.1176470588234,10,19.55,10.0,1.0,5.0,1858.6,0
262,Yield Logic,Manufacturing,enterprise,Singapore,2025-03-10 00:00:00+00:00,organic,True,,none,5.0,2026-03-22 03:05:22.902197+00:00,4.0,active,monthly,39.0,0.0,none,2025-07-18 00:00:00+00:00,,Professional,professional,39.0,21,14,1404.235294117647,10,18.28,5.0,1.0,4.0,681.1,0
263,WarpVentures,Real Estate,small,France,2023-06-27 00:00:00+00:00,event,True,,none,2.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2023-09-14 00:00:00+00:00,,Professional Plus,professional,59.0,25,19,1811.388888888889,12,22.94,5.0,0.0,5.0,4377.6900000000005,0
264,Link Analytics,Technology,small,Canada,2025-08-12 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-08-12 00:00:00+00:00,,Free,free,0.0,17,11,2055.9166666666665,11,18.05,3.0,0.0,4.0,1269.09,0
265,FluxVentures,Healthcare,enterprise,France,2023-06-13 00:00:00+00:00,partner,True,,none,3.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2024-04-25 00:00:00+00:00,,Professional Plus,professional,59.0,23,19,1477.8125,11,20.93,5.0,0.0,2.0,1133.1799999999998,0
266,NovaOps,Marketing,small,United Kingdom,2023-12-21 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2023-12-21 00:00:00+00:00,,Free,free,0.0,23,19,2043.1,10,22.71,7.0,1.0,4.0,2519.4,0
267,CloudOps,Manufacturing,enterprise,United States,2024-01-19 00:00:00+00:00,event,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,10.2,15.0,none,2024-01-19 00:00:00+00:00,,Starter,starter,12.0,16,11,1741.1,8,16.3,7.0,0.0,4.0,539.52,0
268,PeakSoftware,Healthcare,small,United States,2025-03-03 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-03-03 00:00:00+00:00,,Free,free,0.0,19,15,1582.5294117647059,10,18.38,3.0,0.0,3.0,343.84,0
269,NovaDynamics,Telecommunications,large,Australia,2025-01-04 00:00:00+00:00,event,True,,none,2.0,2026-03-22 03:05:22.902197+00:00,1.0,active,monthly,0.0,0.0,none,2025-01-04 00:00:00+00:00,,Free,free,0.0,23,18,1845.2857142857142,13,22.05,7.0,1.0,4.0,2415.33,0
270,JadeTech,E-commerce,small,Australia,2023-05-02 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,annual,49.17,0.0,none,2023-07-20 00:00:00+00:00,,Professional Plus,professional,59.0,20,15,2062.4,11,20.47,6.0,0.0,4.25,3027.08,0
271,SageTech,Media,small,Germany,2025-04-21 00:00:00+00:00,paid_ads,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2025-04-21 00:00:00+00:00,,Free,free,0.0,25,19,1511.157894736842,14,22.14,8.0,0.0,3.5,95.05,0
272,JetCloud,Telecommunications,enterprise,France,2023-01-06 00:00:00+00:00,referral,True,,none,8.0,2026-03-22 03:05:22.902197+00:00,1.0,active,annual,0.0,0.0,none,2023-01-06 00:00:00+00:00,,Free,free,0.0,28,23,1668.8695652173913,11,24.76,2.0,0.0,0.0,522.25,0
273,TidalSoftware,Telecommunications,large,India,2023-08-15 00:00:00+00:00,organic,True,,none,3.0,2026-03-22 03:05:22.902197+00:00,2.0,active,monthly,12.0,0.0,none,2023-08-15 00:00:00+00:00,,Starter,starter,12.0,15,12,1950.142857142857,10,17.1,6.0,0.0,4.0,971.0400000000001,0
274,WarpDynamics,Media,small,Germany,2023-12-05 00:00:00+00:00,partner,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,5.0,active,monthly,59.0,0.0,none,2025-01-17 00:00:00+00:00,,Professional Plus,professional,59.0,26,22,1888.4736842105262,12,24.49,5.0,1.0,5.0,1270.01,0
275,GridCloud,Telecommunications,small,India,2024-08-03 00:00:00+00:00,organic,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,6.0,active,monthly,99.0,0.0,none,2025-01-08 00:00:00+00:00,,Enterprise,enterprise,99.0,24,21,2273.3684210526317,12,24.68,6.0,0.0,3.0,5033.56,0
276,UltraPlatform,Legal,large,Singapore,2024-04-18 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,4.0,active,annual,32.5,0.0,none,2025-05-31 00:00:00+00:00,,Professional,professional,39.0,29,25,1933.5925925925926,13,26.85,4.0,0.0,3.0,4517.389999999999,0
277,Mist Tech,Retail,small,United States,2025-07-02 00:00:00+00:00,organic,False,2025-09-19 05:48:40+00:00,none,4.0,2026-03-22 03:05:22.902197+00:00,1.0,cancelled,monthly,0.0,15.0,Switched competitor,2025-07-02 00:00:00+00:00,2025-09-19 00:00:00+00:00,Free,free,0.0,29,21,2167.9166666666665,11,26.23,4.0,0.0,0.0,1799.94,1
278,Cloud Dynamics,Education,medium,Japan,2024-08-26 00:00:00+00:00,referral,True,,none,7.0,2026-03-22 03:05:22.902197+00:00,7.0,active,annual,149.25,10.0,none,2025-10-21 00:00:00+00:00,,Enterprise Custom,enterprise,199.0,22,16,1670.0,9,20.07,7.0,0.0,4.0,1068.93,0
